Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
17/06/2017 22:00,13392,,,,,,
17/06/2017 21:00,13868,,,,,,
17/06/2017 20:00,14144,,,,,,
17/06/2017 19:00,14639,,,,,,
17/06/2017 18:00,14923,,,,,,
17/06/2017 17:00,15093,,,,,,
17/06/2017 16:00,15211,,,,,,
17/06/2017 15:00,15071,,,,,,
17/06/2017 14:00,14930,,,,,,
17/06/2017 13:00,14573,,,,,,
17/06/2017 12:00,14237,,,,,,
17/06/2017 11:00,13747,,,,,,
17/06/2017 10:00,13066,,,,,,
17/06/2017 9:00,12597,,,,,,
17/06/2017 8:00,11955,,,,,,
17/06/2017 7:00,10968,,,,,,
17/06/2017 6:00,10333,,,,,,
17/06/2017 5:00,9952,,,,,,
17/06/2017 4:00,10008,,,,,,
17/06/2017 3:00,10330,,,,,,
17/06/2017 2:00,10854,,,,,,
17/06/2017 1:00,11638,,,,,,
17/06/2017 0:00,12774,,,,,,
16/06/2017 23:00,14227,,,,,,
16/06/2017 22:00,15735,,,,,,
16/06/2017 21:00,16407,,,,,,
16/06/2017 20:00,17053,,,,,,
16/06/2017 19:00,17798,,,,,,
16/06/2017 18:00,18188,,,,,,
16/06/2017 17:00,18314,,,,,,
16/06/2017 16:00,18194,,,,,,
16/06/2017 15:00,17999,,,,,,
16/06/2017 14:00,17743,,,,,,
16/06/2017 13:00,17212,,,,,,
16/06/2017 12:00,16795,,,,,,
16/06/2017 11:00,15991,,,,,,
16/06/2017 10:00,14894,,,,,,
16/06/2017 9:00,13649,,,,,,
16/06/2017 8:00,12481,,,,,,
16/06/2017 7:00,11341,,,,,,
16/06/2017 6:00,10648,,,,,,
16/06/2017 5:00,10281,,,,,,
16/06/2017 4:00,10272,,,,,,
16/06/2017 3:00,10601,,,,,,
16/06/2017 2:00,11066,,,,,,
16/06/2017 1:00,11841,,,,,,
16/06/2017 0:00,12994,,,,,,
15/06/2017 23:00,14394,,,,,,
15/06/2017 22:00,15727,,,,,,
15/06/2017 21:00,16351,,,,,,
15/06/2017 20:00,16871,,,,,,
15/06/2017 19:00,17443,,,,,,
15/06/2017 18:00,17861,,,,,,
15/06/2017 17:00,17988,,,,,,
15/06/2017 16:00,17693,,,,,,
15/06/2017 15:00,17430,,,,,,
15/06/2017 14:00,17200,,,,,,
15/06/2017 13:00,16505,,,,,,
15/06/2017 12:00,15735,,,,,,
15/06/2017 11:00,14951,,,,,,
15/06/2017 10:00,13944,,,,,,
15/06/2017 9:00,12929,,,,,,
15/06/2017 8:00,11980,,,,,,
15/06/2017 7:00,11077,,,,,,
15/06/2017 6:00,10270,,,,,,
15/06/2017 5:00,9824,,,,,,
15/06/2017 4:00,9673,,,,,,
15/06/2017 3:00,9953,,,,,,
15/06/2017 2:00,10408,,,,,,
15/06/2017 1:00,11126,,,,,,
15/06/2017 0:00,12165,,,,,,
14/06/2017 23:00,13372,,,,,,
14/06/2017 22:00,14499,,,,,,
14/06/2017 21:00,14911,,,,,,
14/06/2017 20:00,15387,,,,,,
14/06/2017 19:00,15886,,,,,,
14/06/2017 18:00,16193,,,,,,
14/06/2017 17:00,16459,,,,,,
14/06/2017 16:00,16477,,,,,,
14/06/2017 15:00,16336,,,,,,
14/06/2017 14:00,16008,,,,,,
14/06/2017 13:00,15552,,,,,,
14/06/2017 12:00,14878,,,,,,
14/06/2017 11:00,13967,,,,,,
14/06/2017 10:00,12812,,,,,,
14/06/2017 9:00,11400,,,,,,
14/06/2017 8:00,10065,,,,,,
14/06/2017 7:00,9246,,,,,,
14/06/2017 6:00,9244,,,,,,
14/06/2017 5:00,9290,,,,,,
14/06/2017 4:00,9435,,,,,,
14/06/2017 3:00,9788,,,,,,
14/06/2017 2:00,10281,,,,,,
14/06/2017 1:00,10964,,,,,,
14/06/2017 0:00,11962,,,,,,
13/06/2017 23:00,13060,,,,,,
13/06/2017 22:00,14023,,,,,,
13/06/2017 21:00,14485,,,,,,
13/06/2017 20:00,15065,,,,,,
13/06/2017 19:00,15660,,,,,,
13/06/2017 18:00,16105,,,,,,
13/06/2017 17:00,16341,,,,,,
13/06/2017 16:00,16274,,,,,,
13/06/2017 15:00,16164,,,,,,
13/06/2017 14:00,15913,,,,,,
13/06/2017 13:00,15735,,,,,,
13/06/2017 12:00,15090,,,,,,
13/06/2017 11:00,14113,,,,,,
13/06/2017 10:00,12947,,,,,,
13/06/2017 9:00,11830,,,,,,
13/06/2017 8:00,10503,,,,,,
13/06/2017 7:00,9589,,,,,,
13/06/2017 6:00,9433,,,,,,
13/06/2017 5:00,9385,,,,,,
13/06/2017 4:00,9620,,,,,,
13/06/2017 3:00,10028,,,,,,
13/06/2017 2:00,10566,,,,,,
13/06/2017 1:00,11326,,,,,,
13/06/2017 0:00,12357,,,,,,
12/06/2017 23:00,13535,,,,,,
12/06/2017 22:00,14610,,,,,,
12/06/2017 21:00,15083,,,,,,
12/06/2017 20:00,15627,,,,,,
12/06/2017 19:00,16450,,,,,,
12/06/2017 18:00,17041,,,,,,
12/06/2017 17:00,17371,,,,,,
12/06/2017 16:00,17341,,,,,,
12/06/2017 15:00,17192,,,,,,
12/06/2017 14:00,17025,,,,,,
12/06/2017 13:00,16621,,,,,,
12/06/2017 12:00,16029,,,,,,
12/06/2017 11:00,15151,,,,,,
12/06/2017 10:00,14105,,,,,,
12/06/2017 9:00,13093,,,,,,
12/06/2017 8:00,12018,,,,,,
12/06/2017 7:00,10951,,,,,,
12/06/2017 6:00,10228,,,,,,
12/06/2017 5:00,9796,,,,,,
12/06/2017 4:00,9706,,,,,,
12/06/2017 3:00,10107,,,,,,
12/06/2017 2:00,10638,,,,,,
12/06/2017 1:00,11490,,,,,,
12/06/2017 0:00,12632,,,,,,
11/06/2017 23:00,14092,,,,,,
11/06/2017 22:00,15444,,,,,,
11/06/2017 21:00,15968,,,,,,
11/06/2017 20:00,16417,,,,,,
11/06/2017 19:00,16746,,,,,,
11/06/2017 18:00,17086,,,,,,
11/06/2017 17:00,17138,,,,,,
11/06/2017 16:00,16987,,,,,,
11/06/2017 15:00,16683,,,,,,
11/06/2017 14:00,16286,,,,,,
11/06/2017 13:00,15569,,,,,,
11/06/2017 12:00,14638,,,,,,
11/06/2017 11:00,13651,,,,,,
11/06/2017 10:00,12521,,,,,,
11/06/2017 9:00,11601,,,,,,
11/06/2017 8:00,10755,,,,,,
11/06/2017 7:00,9835,,,,,,
11/06/2017 6:00,9040,,,,,,
11/06/2017 5:00,8527,,,,,,
11/06/2017 4:00,8501,,,,,,
11/06/2017 3:00,8768,,,,,,
11/06/2017 2:00,9098,,,,,,
11/06/2017 1:00,9722,,,,,,
11/06/2017 0:00,10728,,,,,,
10/06/2017 23:00,11917,,,,,,
10/06/2017 22:00,13186,,,,,,
10/06/2017 21:00,13671,,,,,,
10/06/2017 20:00,14167,,,,,,
10/06/2017 19:00,14773,,,,,,
10/06/2017 18:00,15148,,,,,,
10/06/2017 17:00,15140,,,,,,
10/06/2017 16:00,14868,,,,,,
10/06/2017 15:00,14255,,,,,,
10/06/2017 14:00,14040,,,,,,
10/06/2017 13:00,13419,,,,,,
10/06/2017 12:00,12809,,,,,,
10/06/2017 11:00,12185,,,,,,
10/06/2017 10:00,11495,,,,,,
10/06/2017 9:00,10913,,,,,,
10/06/2017 8:00,10325,,,,,,
10/06/2017 7:00,9563,,,,,,
10/06/2017 6:00,8803,,,,,,
10/06/2017 5:00,8269,,,,,,
10/06/2017 4:00,8296,,,,,,
10/06/2017 3:00,8501,,,,,,
10/06/2017 2:00,8944,,,,,,
10/06/2017 1:00,9592,,,,,,
10/06/2017 0:00,10526,,,,,,
09/06/2017 23:00,11823,,,,,,
09/06/2017 22:00,13114,,,,,,
09/06/2017 21:00,13681,,,,,,
09/06/2017 20:00,14134,,,,,,
09/06/2017 19:00,14749,,,,,,
09/06/2017 18:00,15196,,,,,,
09/06/2017 17:00,15227,,,,,,
09/06/2017 16:00,15093,,,,,,
09/06/2017 15:00,14778,,,,,,
09/06/2017 14:00,14446,,,,,,
09/06/2017 13:00,13991,,,,,,
09/06/2017 12:00,13472,,,,,,
09/06/2017 11:00,12818,,,,,,
09/06/2017 10:00,12061,,,,,,
09/06/2017 9:00,11369,,,,,,
09/06/2017 8:00,10795,,,,,,
09/06/2017 7:00,10017,,,,,,
09/06/2017 6:00,9133,,,,,,
09/06/2017 5:00,8612,,,,,,
09/06/2017 4:00,8504,,,,,,
09/06/2017 3:00,8647,,,,,,
09/06/2017 2:00,9009,,,,,,
09/06/2017 1:00,9649,,,,,,
09/06/2017 0:00,10634,,,,,,
08/06/2017 23:00,11760,,,,,,
08/06/2017 22:00,13079,,,,,,
08/06/2017 21:00,13779,,,,,,
08/06/2017 20:00,14229,,,,,,
08/06/2017 19:00,14702,,,,,,
08/06/2017 18:00,14946,,,,,,
08/06/2017 17:00,15135,,,,,,
08/06/2017 16:00,14845,,,,,,
08/06/2017 15:00,14336,,,,,,
08/06/2017 14:00,13684,,,,,,
08/06/2017 13:00,12931,,,,,,
08/06/2017 12:00,12123,,,,,,
08/06/2017 11:00,11408,,,,,,
08/06/2017 10:00,10709,,,,,,
08/06/2017 9:00,10124,,,,,,
08/06/2017 8:00,9586,,,,,,
08/06/2017 7:00,8864,,,,,,
08/06/2017 6:00,8058,,,,,,
08/06/2017 5:00,7510,,,,,,
08/06/2017 4:00,7381,,,,,,
08/06/2017 3:00,7466,,,,,,
08/06/2017 2:00,7738,,,,,,
08/06/2017 1:00,8228,,,,,,
08/06/2017 0:00,9028,,,,,,
07/06/2017 23:00,10107,,,,,,
07/06/2017 22:00,11027,,,,,,
07/06/2017 21:00,11310,,,,,,
07/06/2017 20:00,11473,,,,,,
07/06/2017 19:00,11855,,,,,,
07/06/2017 18:00,11950,,,,,,
07/06/2017 17:00,11861,,,,,,
07/06/2017 16:00,11670,,,,,,
07/06/2017 15:00,11482,,,,,,
07/06/2017 14:00,11237,,,,,,
07/06/2017 13:00,10970,,,,,,
07/06/2017 12:00,10599,,,,,,
07/06/2017 11:00,10131,,,,,,
07/06/2017 10:00,9559,,,,,,
07/06/2017 9:00,8809,,,,,,
07/06/2017 8:00,7887,,,,,,
07/06/2017 7:00,7324,,,,,,
07/06/2017 6:00,7201,,,,,,
07/06/2017 5:00,7260,,,,,,
07/06/2017 4:00,7329,,,,,,
07/06/2017 3:00,7572,,,,,,
07/06/2017 2:00,7909,,,,,,
07/06/2017 1:00,8428,,,,,,
07/06/2017 0:00,9235,,,,,,
06/06/2017 23:00,10122,,,,,,
06/06/2017 22:00,10879,,,,,,
06/06/2017 21:00,11120,,,,,,
06/06/2017 20:00,11490,,,,,,
06/06/2017 19:00,12012,,,,,,
06/06/2017 18:00,12389,,,,,,
06/06/2017 17:00,12328,,,,,,
06/06/2017 16:00,12073,,,,,,
06/06/2017 15:00,11710,,,,,,
06/06/2017 14:00,11488,,,,,,
06/06/2017 13:00,11153,,,,,,
06/06/2017 12:00,10814,,,,,,
06/06/2017 11:00,10316,,,,,,
06/06/2017 10:00,9684,,,,,,
06/06/2017 9:00,8879,,,,,,
06/06/2017 8:00,8108,,,,,,
06/06/2017 7:00,7540,,,,,,
06/06/2017 6:00,7329,,,,,,
06/06/2017 5:00,7223,,,,,,
06/06/2017 4:00,7274,,,,,,
06/06/2017 3:00,7405,,,,,,
06/06/2017 2:00,7669,,,,,,
06/06/2017 1:00,8132,,,,,,
06/06/2017 0:00,8821,,,,,,
05/06/2017 23:00,9607,,,,,,
05/06/2017 22:00,10117,,,,,,
05/06/2017 21:00,10270,,,,,,
05/06/2017 20:00,10172,,,,,,
05/06/2017 19:00,10250,,,,,,
05/06/2017 18:00,10432,,,,,,
05/06/2017 17:00,10430,,,,,,
05/06/2017 16:00,10403,,,,,,
05/06/2017 15:00,10337,,,,,,
05/06/2017 14:00,10255,,,,,,
05/06/2017 13:00,10255,,,,,,
05/06/2017 12:00,10185,,,,,,
05/06/2017 11:00,10062,,,,,,
05/06/2017 10:00,9892,,,,,,
05/06/2017 9:00,9649,,,,,,
05/06/2017 8:00,9364,,,,,,
05/06/2017 7:00,8698,,,,,,
05/06/2017 6:00,7893,,,,,,
05/06/2017 5:00,7361,,,,,,
05/06/2017 4:00,7214,,,,,,
05/06/2017 3:00,7251,,,,,,
05/06/2017 2:00,7449,,,,,,
05/06/2017 1:00,7807,,,,,,
05/06/2017 0:00,8374,,,,,,
04/06/2017 23:00,9128,,,,,,
04/06/2017 22:00,9923,,,,,,
04/06/2017 21:00,10274,,,,,,
04/06/2017 20:00,10191,,,,,,
04/06/2017 19:00,10223,,,,,,
04/06/2017 18:00,10294,,,,,,
04/06/2017 17:00,10246,,,,,,
04/06/2017 16:00,10205,,,,,,
04/06/2017 15:00,10212,,,,,,
04/06/2017 14:00,10219,,,,,,
04/06/2017 13:00,10149,,,,,,
04/06/2017 12:00,10092,,,,,,
04/06/2017 11:00,10048,,,,,,
04/06/2017 10:00,9840,,,,,,
04/06/2017 9:00,9618,,,,,,
04/06/2017 8:00,9375,,,,,,
04/06/2017 7:00,8803,,,,,,
04/06/2017 6:00,7962,,,,,,
04/06/2017 5:00,7477,,,,,,
04/06/2017 4:00,7296,,,,,,
04/06/2017 3:00,7321,,,,,,
04/06/2017 2:00,7523,,,,,,
04/06/2017 1:00,7843,,,,,,
04/06/2017 0:00,8365,,,,,,
03/06/2017 23:00,9138,,,,,,
03/06/2017 22:00,9824,,,,,,
03/06/2017 21:00,10160,,,,,,
03/06/2017 20:00,10100,,,,,,
03/06/2017 19:00,10164,,,,,,
03/06/2017 18:00,10180,,,,,,
03/06/2017 17:00,10111,,,,,,
03/06/2017 16:00,9997,,,,,,
03/06/2017 15:00,10081,,,,,,
03/06/2017 14:00,10068,,,,,,
03/06/2017 13:00,10078,,,,,,
03/06/2017 12:00,10114,,,,,,
03/06/2017 11:00,10091,,,,,,
03/06/2017 10:00,9909,,,,,,
03/06/2017 9:00,9799,,,,,,
03/06/2017 8:00,9567,,,,,,
03/06/2017 7:00,9006,,,,,,
03/06/2017 6:00,8137,,,,,,
03/06/2017 5:00,7571,,,,,,
03/06/2017 4:00,7394,,,,,,
03/06/2017 3:00,7523,,,,,,
03/06/2017 2:00,7703,,,,,,
03/06/2017 1:00,8079,,,,,,
03/06/2017 0:00,8681,,,,,,
02/06/2017 23:00,9633,,,,,,
02/06/2017 22:00,10502,,,,,,
02/06/2017 21:00,10916,,,,,,
02/06/2017 20:00,10936,,,,,,
02/06/2017 19:00,11123,,,,,,
02/06/2017 18:00,11347,,,,,,
02/06/2017 17:00,11434,,,,,,
02/06/2017 16:00,11524,,,,,,
02/06/2017 15:00,11774,,,,,,
02/06/2017 14:00,12016,,,,,,
02/06/2017 13:00,12166,,,,,,
02/06/2017 12:00,12189,,,,,,
02/06/2017 11:00,11900,,,,,,
02/06/2017 10:00,11624,,,,,,
02/06/2017 9:00,11191,,,,,,
02/06/2017 8:00,10798,,,,,,
02/06/2017 7:00,10117,,,,,,
02/06/2017 6:00,9201,,,,,,
02/06/2017 5:00,8684,,,,,,
02/06/2017 4:00,8618,,,,,,
02/06/2017 3:00,8782,,,,,,
02/06/2017 2:00,9109,,,,,,
02/06/2017 1:00,9675,,,,,,
02/06/2017 0:00,10655,,,,,,
01/06/2017 23:00,11919,,,,,,
01/06/2017 22:00,13147,,,,,,
01/06/2017 21:00,13999,,,,,,
01/06/2017 20:00,14455,,,,,,
01/06/2017 19:00,15049,,,,,,
01/06/2017 18:00,15556,,,,,,
01/06/2017 17:00,16142,,,,,,
01/06/2017 16:00,16376,,,,,,
01/06/2017 15:00,16188,,,,,,
01/06/2017 14:00,15979,,,,,,
01/06/2017 13:00,15404,,,,,,
01/06/2017 12:00,14643,,,,,,
01/06/2017 11:00,13690,,,,,,
01/06/2017 10:00,12851,,,,,,
01/06/2017 9:00,12095,,,,,,
01/06/2017 8:00,11414,,,,,,
01/06/2017 7:00,10455,,,,,,
01/06/2017 6:00,9500,,,,,,
01/06/2017 5:00,9030,,,,,,
01/06/2017 4:00,8943,,,,,,
01/06/2017 3:00,9145,,,,,,
01/06/2017 2:00,9551,,,,,,
01/06/2017 1:00,10134,,,,,,
01/06/2017 0:00,11147,,,,,,
31/05/2017 23:00,12407,,,,,,
31/05/2017 22:00,13586,,,,,,
31/05/2017 21:00,14093,,,,,,
31/05/2017 20:00,14377,,,,,,
31/05/2017 19:00,14861,,,,,,
31/05/2017 18:00,15130,,,,,,
31/05/2017 17:00,15081,,,,,,
31/05/2017 16:00,15161,,,,,,
31/05/2017 15:00,14959,,,,,,
31/05/2017 14:00,14606,,,,,,
31/05/2017 13:00,14080,,,,,,
31/05/2017 12:00,13372,,,,,,
31/05/2017 11:00,12501,,,,,,
31/05/2017 10:00,11392,,,,,,
31/05/2017 9:00,10151,,,,,,
31/05/2017 8:00,8955,,,,,,
31/05/2017 7:00,8171,,,,,,
31/05/2017 6:00,8103,,,,,,
31/05/2017 5:00,8146,,,,,,
31/05/2017 4:00,8313,,,,,,
31/05/2017 3:00,8641,,,,,,
31/05/2017 2:00,9141,,,,,,
31/05/2017 1:00,9843,,,,,,
31/05/2017 0:00,10738,,,,,,
30/05/2017 23:00,11849,,,,,,
30/05/2017 22:00,12764,,,,,,
30/05/2017 21:00,13218,,,,,,
30/05/2017 20:00,13732,,,,,,
30/05/2017 19:00,14438,,,,,,
30/05/2017 18:00,14681,,,,,,
30/05/2017 17:00,14827,,,,,,
30/05/2017 16:00,14684,,,,,,
30/05/2017 15:00,14380,,,,,,
30/05/2017 14:00,14015,,,,,,
30/05/2017 13:00,13600,,,,,,
30/05/2017 12:00,12999,,,,,,
30/05/2017 11:00,12281,,,,,,
30/05/2017 10:00,11359,,,,,,
30/05/2017 9:00,10197,,,,,,
30/05/2017 8:00,9123,,,,,,
30/05/2017 7:00,8315,,,,,,
30/05/2017 6:00,8125,,,,,,
30/05/2017 5:00,8091,,,,,,
30/05/2017 4:00,8186,,,,,,
30/05/2017 3:00,8453,,,,,,
30/05/2017 2:00,8872,,,,,,
30/05/2017 1:00,9506,,,,,,
30/05/2017 0:00,10484,,,,,,
29/05/2017 23:00,11516,,,,,,
29/05/2017 22:00,12523,,,,,,
29/05/2017 21:00,13007,,,,,,
29/05/2017 20:00,13421,,,,,,
29/05/2017 19:00,14221,,,,,,
29/05/2017 18:00,14770,,,,,,
29/05/2017 17:00,15019,,,,,,
29/05/2017 16:00,15061,,,,,,
29/05/2017 15:00,14825,,,,,,
29/05/2017 14:00,14384,,,,,,
29/05/2017 13:00,13893,,,,,,
29/05/2017 12:00,13303,,,,,,
29/05/2017 11:00,12593,,,,,,
29/05/2017 10:00,12007,,,,,,
29/05/2017 9:00,11355,,,,,,
29/05/2017 8:00,10768,,,,,,
29/05/2017 7:00,9912,,,,,,
29/05/2017 6:00,9013,,,,,,
29/05/2017 5:00,8524,,,,,,
29/05/2017 4:00,8447,,,,,,
29/05/2017 3:00,8636,,,,,,
29/05/2017 2:00,9065,,,,,,
29/05/2017 1:00,9725,,,,,,
29/05/2017 0:00,10740,,,,,,
28/05/2017 23:00,12015,,,,,,
28/05/2017 22:00,13257,,,,,,
28/05/2017 21:00,13818,,,,,,
28/05/2017 20:00,14141,,,,,,
28/05/2017 19:00,14723,,,,,,
28/05/2017 18:00,15295,,,,,,
28/05/2017 17:00,15557,,,,,,
28/05/2017 16:00,15521,,,,,,
28/05/2017 15:00,15315,,,,,,
28/05/2017 14:00,14850,,,,,,
28/05/2017 13:00,14287,,,,,,
28/05/2017 12:00,13701,,,,,,
28/05/2017 11:00,13030,,,,,,
28/05/2017 10:00,12143,,,,,,
28/05/2017 9:00,11484,,,,,,
28/05/2017 8:00,10951,,,,,,
28/05/2017 7:00,10054,,,,,,
28/05/2017 6:00,9136,,,,,,
28/05/2017 5:00,8618,,,,,,
28/05/2017 4:00,8570,,,,,,
28/05/2017 3:00,8768,,,,,,
28/05/2017 2:00,9154,,,,,,
28/05/2017 1:00,9820,,,,,,
28/05/2017 0:00,10868,,,,,,
27/05/2017 23:00,12282,,,,,,
27/05/2017 22:00,13629,,,,,,
27/05/2017 21:00,14265,,,,,,
27/05/2017 20:00,14614,,,,,,
27/05/2017 19:00,15144,,,,,,
27/05/2017 18:00,15519,,,,,,
27/05/2017 17:00,15527,,,,,,
27/05/2017 16:00,15520,,,,,,
27/05/2017 15:00,15498,,,,,,
27/05/2017 14:00,15211,,,,,,
27/05/2017 13:00,14739,,,,,,
27/05/2017 12:00,14131,,,,,,
27/05/2017 11:00,13337,,,,,,
27/05/2017 10:00,12526,,,,,,
27/05/2017 9:00,11897,,,,,,
27/05/2017 8:00,11254,,,,,,
27/05/2017 7:00,10336,,,,,,
27/05/2017 6:00,9349,,,,,,
27/05/2017 5:00,8732,,,,,,
27/05/2017 4:00,8579,,,,,,
27/05/2017 3:00,8838,,,,,,
27/05/2017 2:00,9232,,,,,,
27/05/2017 1:00,9858,,,,,,
27/05/2017 0:00,10865,,,,,,
26/05/2017 23:00,12165,,,,,,
26/05/2017 22:00,13490,,,,,,
26/05/2017 21:00,14131,,,,,,
26/05/2017 20:00,14435,,,,,,
26/05/2017 19:00,14957,,,,,,
26/05/2017 18:00,15268,,,,,,
26/05/2017 17:00,15223,,,,,,
26/05/2017 16:00,14886,,,,,,
26/05/2017 15:00,14432,,,,,,
26/05/2017 14:00,13931,,,,,,
26/05/2017 13:00,13414,,,,,,
26/05/2017 12:00,12771,,,,,,
26/05/2017 11:00,12056,,,,,,
26/05/2017 10:00,11266,,,,,,
26/05/2017 9:00,10596,,,,,,
26/05/2017 8:00,9921,,,,,,
26/05/2017 7:00,9021,,,,,,
26/05/2017 6:00,8155,,,,,,
26/05/2017 5:00,7653,,,,,,
26/05/2017 4:00,7547,,,,,,
26/05/2017 3:00,7687,,,,,,
26/05/2017 2:00,8023,,,,,,
26/05/2017 1:00,8606,,,,,,
26/05/2017 0:00,9536,,,,,,
25/05/2017 23:00,10716,,,,,,
25/05/2017 22:00,11945,,,,,,
25/05/2017 21:00,12335,,,,,,
25/05/2017 20:00,12656,,,,,,
25/05/2017 19:00,13106,,,,,,
25/05/2017 18:00,13311,,,,,,
25/05/2017 17:00,13106,,,,,,
25/05/2017 16:00,12879,,,,,,
25/05/2017 15:00,12443,,,,,,
25/05/2017 14:00,12139,,,,,,
25/05/2017 13:00,11769,,,,,,
25/05/2017 12:00,11281,,,,,,
25/05/2017 11:00,10583,,,,,,
25/05/2017 10:00,9735,,,,,,
25/05/2017 9:00,8797,,,,,,
25/05/2017 8:00,7941,,,,,,
25/05/2017 7:00,7385,,,,,,
25/05/2017 6:00,7320,,,,,,
25/05/2017 5:00,7217,,,,,,
25/05/2017 4:00,7214,,,,,,
25/05/2017 3:00,7399,,,,,,
25/05/2017 2:00,7692,,,,,,
25/05/2017 1:00,8258,,,,,,
25/05/2017 0:00,9012,,,,,,
24/05/2017 23:00,9859,,,,,,
24/05/2017 22:00,10534,,,,,,
24/05/2017 21:00,10765,,,,,,
24/05/2017 20:00,10941,,,,,,
24/05/2017 19:00,11354,,,,,,
24/05/2017 18:00,11422,,,,,,
24/05/2017 17:00,11222,,,,,,
24/05/2017 16:00,10880,,,,,,
24/05/2017 15:00,10494,,,,,,
24/05/2017 14:00,10108,,,,,,
24/05/2017 13:00,9749,,,,,,
24/05/2017 12:00,9356,,,,,,
24/05/2017 11:00,8966,,,,,,
24/05/2017 10:00,8537,,,,,,
24/05/2017 9:00,7962,,,,,,
24/05/2017 8:00,7249,,,,,,
24/05/2017 7:00,6814,,,,,,
24/05/2017 6:00,6777,,,,,,
24/05/2017 5:00,6694,,,,,,
24/05/2017 4:00,6756,,,,,,
24/05/2017 3:00,6878,,,,,,
24/05/2017 2:00,7107,,,,,,
24/05/2017 1:00,7505,,,,,,
24/05/2017 0:00,8004,,,,,,
23/05/2017 23:00,8768,,,,,,
23/05/2017 22:00,9373,,,,,,
23/05/2017 21:00,9487,,,,,,
23/05/2017 20:00,9484,,,,,,
23/05/2017 19:00,9713,,,,,,
23/05/2017 18:00,9744,,,,,,
23/05/2017 17:00,9542,,,,,,
23/05/2017 16:00,9370,,,,,,
23/05/2017 15:00,9196,,,,,,
23/05/2017 14:00,9034,,,,,,
23/05/2017 13:00,9033,,,,,,
23/05/2017 12:00,8960,,,,,,
23/05/2017 11:00,8862,,,,,,
23/05/2017 10:00,8614,,,,,,
23/05/2017 9:00,8148,,,,,,
23/05/2017 8:00,7548,,,,,,
23/05/2017 7:00,7046,,,,,,
23/05/2017 6:00,6933,,,,,,
23/05/2017 5:00,6843,,,,,,
23/05/2017 4:00,6816,,,,,,
23/05/2017 3:00,7035,,,,,,
23/05/2017 2:00,7217,,,,,,
23/05/2017 1:00,7701,,,,,,
23/05/2017 0:00,8306,,,,,,
22/05/2017 23:00,9013,,,,,,
22/05/2017 22:00,9773,,,,,,
22/05/2017 21:00,9891,,,,,,
22/05/2017 20:00,9927,,,,,,
22/05/2017 19:00,10214,,,,,,
22/05/2017 18:00,10284,,,,,,
22/05/2017 17:00,10251,,,,,,
22/05/2017 16:00,10057,,,,,,
22/05/2017 15:00,9943,,,,,,
22/05/2017 14:00,9827,,,,,,
22/05/2017 13:00,9746,,,,,,
22/05/2017 12:00,9738,,,,,,
22/05/2017 11:00,9641,,,,,,
22/05/2017 10:00,9520,,,,,,
22/05/2017 9:00,9391,,,,,,
22/05/2017 8:00,9193,,,,,,
22/05/2017 7:00,8614,,,,,,
22/05/2017 6:00,7817,,,,,,
22/05/2017 5:00,7246,,,,,,
22/05/2017 4:00,7057,,,,,,
22/05/2017 3:00,7132,,,,,,
22/05/2017 2:00,7253,,,,,,
22/05/2017 1:00,7534,,,,,,
22/05/2017 0:00,8127,,,,,,
21/05/2017 23:00,8911,,,,,,
21/05/2017 22:00,9664,,,,,,
21/05/2017 21:00,10013,,,,,,
21/05/2017 20:00,9865,,,,,,
21/05/2017 19:00,9852,,,,,,
21/05/2017 18:00,9843,,,,,,
21/05/2017 17:00,9813,,,,,,
21/05/2017 16:00,9781,,,,,,
21/05/2017 15:00,9825,,,,,,
21/05/2017 14:00,9817,,,,,,
21/05/2017 13:00,9852,,,,,,
21/05/2017 12:00,9943,,,,,,
21/05/2017 11:00,9926,,,,,,
21/05/2017 10:00,9774,,,,,,
21/05/2017 9:00,9546,,,,,,
21/05/2017 8:00,9274,,,,,,
21/05/2017 7:00,8736,,,,,,
21/05/2017 6:00,7873,,,,,,
21/05/2017 5:00,7271,,,,,,
21/05/2017 4:00,7150,,,,,,
21/05/2017 3:00,7202,,,,,,
21/05/2017 2:00,7478,,,,,,
21/05/2017 1:00,7905,,,,,,
21/05/2017 0:00,8747,,,,,,
20/05/2017 23:00,9714,,,,,,
20/05/2017 22:00,10794,,,,,,
20/05/2017 21:00,11301,,,,,,
20/05/2017 20:00,11447,,,,,,
20/05/2017 19:00,11936,,,,,,
20/05/2017 18:00,12325,,,,,,
20/05/2017 17:00,12493,,,,,,
20/05/2017 16:00,12321,,,,,,
20/05/2017 15:00,11958,,,,,,
20/05/2017 14:00,11680,,,,,,
20/05/2017 13:00,11416,,,,,,
20/05/2017 12:00,11308,,,,,,
20/05/2017 11:00,10895,,,,,,
20/05/2017 10:00,10697,,,,,,
20/05/2017 9:00,10414,,,,,,
20/05/2017 8:00,10056,,,,,,
20/05/2017 7:00,9397,,,,,,
20/05/2017 6:00,8603,,,,,,
20/05/2017 5:00,8211,,,,,,
20/05/2017 4:00,8202,,,,,,
20/05/2017 3:00,8451,,,,,,
20/05/2017 2:00,8893,,,,,,
20/05/2017 1:00,9657,,,,,,
20/05/2017 0:00,10745,,,,,,
19/05/2017 23:00,12142,,,,,,
19/05/2017 22:00,13516,,,,,,
